sample_id,run_group,run_id,label_img_path,label_mask_path,run_img_dir,run_img_paths,flip,rotate
HS001,Run 13-18,Run13,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 13-18/Patient_1_2021-03-28_11-23-08_I.JPG,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 13-18/Patient_1_2021-03-28_11-23-08_I.json,HS001/Run13,"['HS001/Run13/image sample 440nm.png', 'HS001/Run13/image sample 450nm.png', 'HS001/Run13/image sample 460nm.png', 'HS001/Run13/image sample 470nm.png', 'HS001/Run13/image sample 480nm.png', 'HS001/Run13/image sample 490nm.png', 'HS001/Run13/image sample 500nm.png', 'HS001/Run13/image sample 510nm.png', 'HS001/Run13/image sample 520nm.png', 'HS001/Run13/image sample 530nm.png', 'HS001/Run13/image sample 540nm.png', 'HS001/Run13/image sample 550nm.png', 'HS001/Run13/image sample 560nm.png', 'HS001/Run13/image sample 570nm.png', 'HS001/Run13/image sample 580nm.png', 'HS001/Run13/image sample 590nm.png', 'HS001/Run13/image sample 600nm.png', 'HS001/Run13/image sample 610nm.png', 'HS001/Run13/image sample 620nm.png', 'HS001/Run13/image sample 630nm.png', 'HS001/Run13/image sample 640nm.png', 'HS001/Run13/image sample 650nm.png', 'HS001/Run13/image sample 660nm.png', 'HS001/Run13/image sample 670nm.png', 'HS001/Run13/image sample 680nm.png', 'HS001/Run13/image sample 690nm.png', 'HS001/Run13/image sample 700nm.png', 'HS001/Run13/image sample 710nm.png', 'HS001/Run13/image sample 720nm.png']",v,0.0
HS001,Run 13-18,Run14,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 13-18/Patient_1_2021-03-28_11-23-08_I.JPG,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 13-18/Patient_1_2021-03-28_11-23-08_I.json,HS001/Run14,"['HS001/Run14/image sample 440nm.png', 'HS001/Run14/image sample 450nm.png', 'HS001/Run14/image sample 460nm.png', 'HS001/Run14/image sample 470nm.png', 'HS001/Run14/image sample 480nm.png', 'HS001/Run14/image sample 490nm.png', 'HS001/Run14/image sample 500nm.png', 'HS001/Run14/image sample 510nm.png', 'HS001/Run14/image sample 520nm.png', 'HS001/Run14/image sample 530nm.png', 'HS001/Run14/image sample 540nm.png', 'HS001/Run14/image sample 550nm.png', 'HS001/Run14/image sample 560nm.png', 'HS001/Run14/image sample 570nm.png', 'HS001/Run14/image sample 580nm.png', 'HS001/Run14/image sample 590nm.png', 'HS001/Run14/image sample 600nm.png', 'HS001/Run14/image sample 610nm.png', 'HS001/Run14/image sample 620nm.png', 'HS001/Run14/image sample 630nm.png', 'HS001/Run14/image sample 640nm.png', 'HS001/Run14/image sample 650nm.png', 'HS001/Run14/image sample 660nm.png', 'HS001/Run14/image sample 670nm.png', 'HS001/Run14/image sample 680nm.png', 'HS001/Run14/image sample 690nm.png', 'HS001/Run14/image sample 700nm.png', 'HS001/Run14/image sample 710nm.png', 'HS001/Run14/image sample 720nm.png']",v,0.0
HS001,Run 13-18,Run15,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 13-18/Patient_1_2021-03-28_11-23-08_I.JPG,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 13-18/Patient_1_2021-03-28_11-23-08_I.json,HS001/Run15,"['HS001/Run15/image sample 440nm.png', 'HS001/Run15/image sample 450nm.png', 'HS001/Run15/image sample 460nm.png', 'HS001/Run15/image sample 470nm.png', 'HS001/Run15/image sample 480nm.png', 'HS001/Run15/image sample 490nm.png', 'HS001/Run15/image sample 500nm.png', 'HS001/Run15/image sample 510nm.png', 'HS001/Run15/image sample 520nm.png', 'HS001/Run15/image sample 530nm.png', 'HS001/Run15/image sample 540nm.png', 'HS001/Run15/image sample 550nm.png', 'HS001/Run15/image sample 560nm.png', 'HS001/Run15/image sample 570nm.png', 'HS001/Run15/image sample 580nm.png', 'HS001/Run15/image sample 590nm.png', 'HS001/Run15/image sample 600nm.png', 'HS001/Run15/image sample 610nm.png', 'HS001/Run15/image sample 620nm.png', 'HS001/Run15/image sample 630nm.png', 'HS001/Run15/image sample 640nm.png', 'HS001/Run15/image sample 650nm.png', 'HS001/Run15/image sample 660nm.png', 'HS001/Run15/image sample 670nm.png', 'HS001/Run15/image sample 680nm.png', 'HS001/Run15/image sample 690nm.png', 'HS001/Run15/image sample 700nm.png', 'HS001/Run15/image sample 710nm.png', 'HS001/Run15/image sample 720nm.png']",v,0.0
HS001,Run 13-18,Run16,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 13-18/Patient_1_2021-03-28_11-23-08_I.JPG,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 13-18/Patient_1_2021-03-28_11-23-08_I.json,HS001/Run16,"['HS001/Run16/image sample 440nm.png', 'HS001/Run16/image sample 450nm.png', 'HS001/Run16/image sample 460nm.png', 'HS001/Run16/image sample 470nm.png', 'HS001/Run16/image sample 480nm.png', 'HS001/Run16/image sample 490nm.png', 'HS001/Run16/image sample 500nm.png', 'HS001/Run16/image sample 510nm.png', 'HS001/Run16/image sample 520nm.png', 'HS001/Run16/image sample 530nm.png', 'HS001/Run16/image sample 540nm.png', 'HS001/Run16/image sample 550nm.png', 'HS001/Run16/image sample 560nm.png', 'HS001/Run16/image sample 570nm.png', 'HS001/Run16/image sample 580nm.png', 'HS001/Run16/image sample 590nm.png', 'HS001/Run16/image sample 600nm.png', 'HS001/Run16/image sample 610nm.png', 'HS001/Run16/image sample 620nm.png', 'HS001/Run16/image sample 630nm.png', 'HS001/Run16/image sample 640nm.png', 'HS001/Run16/image sample 650nm.png', 'HS001/Run16/image sample 660nm.png', 'HS001/Run16/image sample 670nm.png', 'HS001/Run16/image sample 680nm.png', 'HS001/Run16/image sample 690nm.png', 'HS001/Run16/image sample 700nm.png', 'HS001/Run16/image sample 710nm.png', 'HS001/Run16/image sample 720nm.png']",v,0.0
HS001,Run 13-18,Run17,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 13-18/Patient_1_2021-03-28_11-23-08_I.JPG,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 13-18/Patient_1_2021-03-28_11-23-08_I.json,HS001/Run17,"['HS001/Run17/image sample 440nm.png', 'HS001/Run17/image sample 450nm.png', 'HS001/Run17/image sample 460nm.png', 'HS001/Run17/image sample 470nm.png', 'HS001/Run17/image sample 480nm.png', 'HS001/Run17/image sample 490nm.png', 'HS001/Run17/image sample 500nm.png', 'HS001/Run17/image sample 510nm.png', 'HS001/Run17/image sample 520nm.png', 'HS001/Run17/image sample 530nm.png', 'HS001/Run17/image sample 540nm.png', 'HS001/Run17/image sample 550nm.png', 'HS001/Run17/image sample 560nm.png', 'HS001/Run17/image sample 570nm.png', 'HS001/Run17/image sample 580nm.png', 'HS001/Run17/image sample 590nm.png', 'HS001/Run17/image sample 600nm.png', 'HS001/Run17/image sample 610nm.png', 'HS001/Run17/image sample 620nm.png', 'HS001/Run17/image sample 630nm.png', 'HS001/Run17/image sample 640nm.png', 'HS001/Run17/image sample 650nm.png', 'HS001/Run17/image sample 660nm.png', 'HS001/Run17/image sample 670nm.png', 'HS001/Run17/image sample 680nm.png', 'HS001/Run17/image sample 690nm.png', 'HS001/Run17/image sample 700nm.png', 'HS001/Run17/image sample 710nm.png', 'HS001/Run17/image sample 720nm.png']",v,0.0
HS001,Run 13-18,Run18,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 13-18/Patient_1_2021-03-28_11-23-08_I.JPG,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 13-18/Patient_1_2021-03-28_11-23-08_I.json,HS001/Run18,"['HS001/Run18/image sample 440nm.png', 'HS001/Run18/image sample 450nm.png', 'HS001/Run18/image sample 460nm.png', 'HS001/Run18/image sample 470nm.png', 'HS001/Run18/image sample 480nm.png', 'HS001/Run18/image sample 490nm.png', 'HS001/Run18/image sample 500nm.png', 'HS001/Run18/image sample 510nm.png', 'HS001/Run18/image sample 520nm.png', 'HS001/Run18/image sample 530nm.png', 'HS001/Run18/image sample 540nm.png', 'HS001/Run18/image sample 550nm.png', 'HS001/Run18/image sample 560nm.png', 'HS001/Run18/image sample 570nm.png', 'HS001/Run18/image sample 580nm.png', 'HS001/Run18/image sample 590nm.png', 'HS001/Run18/image sample 600nm.png', 'HS001/Run18/image sample 610nm.png', 'HS001/Run18/image sample 620nm.png', 'HS001/Run18/image sample 630nm.png', 'HS001/Run18/image sample 640nm.png', 'HS001/Run18/image sample 650nm.png', 'HS001/Run18/image sample 660nm.png', 'HS001/Run18/image sample 670nm.png', 'HS001/Run18/image sample 680nm.png', 'HS001/Run18/image sample 690nm.png', 'HS001/Run18/image sample 700nm.png', 'HS001/Run18/image sample 710nm.png', 'HS001/Run18/image sample 720nm.png']",v,0.0
HS001,Run 19-24,Run19,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 19-24/Patient_1_2021-03-28_12-44-20_I.JPG,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 19-24/Patient_1_2021-03-28_12-44-20_I.json,HS001/Run19,"['HS001/Run19/image sample 440nm.png', 'HS001/Run19/image sample 450nm.png', 'HS001/Run19/image sample 460nm.png', 'HS001/Run19/image sample 470nm.png', 'HS001/Run19/image sample 480nm.png', 'HS001/Run19/image sample 490nm.png', 'HS001/Run19/image sample 500nm.png', 'HS001/Run19/image sample 510nm.png', 'HS001/Run19/image sample 520nm.png', 'HS001/Run19/image sample 530nm.png', 'HS001/Run19/image sample 540nm.png', 'HS001/Run19/image sample 550nm.png', 'HS001/Run19/image sample 560nm.png', 'HS001/Run19/image sample 570nm.png', 'HS001/Run19/image sample 580nm.png', 'HS001/Run19/image sample 590nm.png', 'HS001/Run19/image sample 600nm.png', 'HS001/Run19/image sample 610nm.png', 'HS001/Run19/image sample 620nm.png', 'HS001/Run19/image sample 630nm.png', 'HS001/Run19/image sample 640nm.png', 'HS001/Run19/image sample 650nm.png', 'HS001/Run19/image sample 660nm.png', 'HS001/Run19/image sample 670nm.png', 'HS001/Run19/image sample 680nm.png', 'HS001/Run19/image sample 690nm.png', 'HS001/Run19/image sample 700nm.png', 'HS001/Run19/image sample 710nm.png', 'HS001/Run19/image sample 720nm.png']",v,0.0
HS001,Run 19-24,Run20,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 19-24/Patient_1_2021-03-28_12-44-20_I.JPG,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 19-24/Patient_1_2021-03-28_12-44-20_I.json,HS001/Run20,"['HS001/Run20/image sample 440nm.png', 'HS001/Run20/image sample 450nm.png', 'HS001/Run20/image sample 460nm.png', 'HS001/Run20/image sample 470nm.png', 'HS001/Run20/image sample 480nm.png', 'HS001/Run20/image sample 490nm.png', 'HS001/Run20/image sample 500nm.png', 'HS001/Run20/image sample 510nm.png', 'HS001/Run20/image sample 520nm.png', 'HS001/Run20/image sample 530nm.png', 'HS001/Run20/image sample 540nm.png', 'HS001/Run20/image sample 550nm.png', 'HS001/Run20/image sample 560nm.png', 'HS001/Run20/image sample 570nm.png', 'HS001/Run20/image sample 580nm.png', 'HS001/Run20/image sample 590nm.png', 'HS001/Run20/image sample 600nm.png', 'HS001/Run20/image sample 610nm.png', 'HS001/Run20/image sample 620nm.png', 'HS001/Run20/image sample 630nm.png', 'HS001/Run20/image sample 640nm.png', 'HS001/Run20/image sample 650nm.png', 'HS001/Run20/image sample 660nm.png', 'HS001/Run20/image sample 670nm.png', 'HS001/Run20/image sample 680nm.png', 'HS001/Run20/image sample 690nm.png', 'HS001/Run20/image sample 700nm.png', 'HS001/Run20/image sample 710nm.png', 'HS001/Run20/image sample 720nm.png']",v,0.0
HS001,Run 19-24,Run21,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 19-24/Patient_1_2021-03-28_12-44-20_I.JPG,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 19-24/Patient_1_2021-03-28_12-44-20_I.json,HS001/Run21,"['HS001/Run21/image sample 440nm.png', 'HS001/Run21/image sample 450nm.png', 'HS001/Run21/image sample 460nm.png', 'HS001/Run21/image sample 470nm.png', 'HS001/Run21/image sample 480nm.png', 'HS001/Run21/image sample 490nm.png', 'HS001/Run21/image sample 500nm.png', 'HS001/Run21/image sample 510nm.png', 'HS001/Run21/image sample 520nm.png', 'HS001/Run21/image sample 530nm.png', 'HS001/Run21/image sample 540nm.png', 'HS001/Run21/image sample 550nm.png', 'HS001/Run21/image sample 560nm.png', 'HS001/Run21/image sample 570nm.png', 'HS001/Run21/image sample 580nm.png', 'HS001/Run21/image sample 590nm.png', 'HS001/Run21/image sample 600nm.png', 'HS001/Run21/image sample 610nm.png', 'HS001/Run21/image sample 620nm.png', 'HS001/Run21/image sample 630nm.png', 'HS001/Run21/image sample 640nm.png', 'HS001/Run21/image sample 650nm.png', 'HS001/Run21/image sample 660nm.png', 'HS001/Run21/image sample 670nm.png', 'HS001/Run21/image sample 680nm.png', 'HS001/Run21/image sample 690nm.png', 'HS001/Run21/image sample 700nm.png', 'HS001/Run21/image sample 710nm.png', 'HS001/Run21/image sample 720nm.png']",v,0.0
HS001,Run 19-24,Run22,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 19-24/Patient_1_2021-03-28_12-44-20_I.JPG,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 19-24/Patient_1_2021-03-28_12-44-20_I.json,HS001/Run22,"['HS001/Run22/image sample 440nm.png', 'HS001/Run22/image sample 450nm.png', 'HS001/Run22/image sample 460nm.png', 'HS001/Run22/image sample 470nm.png', 'HS001/Run22/image sample 480nm.png', 'HS001/Run22/image sample 490nm.png', 'HS001/Run22/image sample 500nm.png', 'HS001/Run22/image sample 510nm.png', 'HS001/Run22/image sample 520nm.png', 'HS001/Run22/image sample 530nm.png', 'HS001/Run22/image sample 540nm.png', 'HS001/Run22/image sample 550nm.png', 'HS001/Run22/image sample 560nm.png', 'HS001/Run22/image sample 570nm.png', 'HS001/Run22/image sample 580nm.png', 'HS001/Run22/image sample 590nm.png', 'HS001/Run22/image sample 600nm.png', 'HS001/Run22/image sample 610nm.png', 'HS001/Run22/image sample 620nm.png', 'HS001/Run22/image sample 630nm.png', 'HS001/Run22/image sample 640nm.png', 'HS001/Run22/image sample 650nm.png', 'HS001/Run22/image sample 660nm.png', 'HS001/Run22/image sample 670nm.png', 'HS001/Run22/image sample 680nm.png', 'HS001/Run22/image sample 690nm.png', 'HS001/Run22/image sample 700nm.png', 'HS001/Run22/image sample 710nm.png', 'HS001/Run22/image sample 720nm.png']",v,0.0
HS001,Run 19-24,Run23,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 19-24/Patient_1_2021-03-28_12-44-20_I.JPG,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 19-24/Patient_1_2021-03-28_12-44-20_I.json,HS001/Run23,"['HS001/Run23/image sample 440nm.png', 'HS001/Run23/image sample 450nm.png', 'HS001/Run23/image sample 460nm.png', 'HS001/Run23/image sample 470nm.png', 'HS001/Run23/image sample 480nm.png', 'HS001/Run23/image sample 490nm.png', 'HS001/Run23/image sample 500nm.png', 'HS001/Run23/image sample 510nm.png', 'HS001/Run23/image sample 520nm.png', 'HS001/Run23/image sample 530nm.png', 'HS001/Run23/image sample 540nm.png', 'HS001/Run23/image sample 550nm.png', 'HS001/Run23/image sample 560nm.png', 'HS001/Run23/image sample 570nm.png', 'HS001/Run23/image sample 580nm.png', 'HS001/Run23/image sample 590nm.png', 'HS001/Run23/image sample 600nm.png', 'HS001/Run23/image sample 610nm.png', 'HS001/Run23/image sample 620nm.png', 'HS001/Run23/image sample 630nm.png', 'HS001/Run23/image sample 640nm.png', 'HS001/Run23/image sample 650nm.png', 'HS001/Run23/image sample 660nm.png', 'HS001/Run23/image sample 670nm.png', 'HS001/Run23/image sample 680nm.png', 'HS001/Run23/image sample 690nm.png', 'HS001/Run23/image sample 700nm.png', 'HS001/Run23/image sample 710nm.png', 'HS001/Run23/image sample 720nm.png']",v,0.0
HS001,Run 19-24,Run24,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 19-24/Patient_1_2021-03-28_12-44-20_I.JPG,HS001/Labelling data/Definitive segmentation/HS001 - Trial with capillaries excluded/Run 19-24/Patient_1_2021-03-28_12-44-20_I.json,HS001/Run24,"['HS001/Run24/image sample 440nm.png', 'HS001/Run24/image sample 450nm.png', 'HS001/Run24/image sample 460nm.png', 'HS001/Run24/image sample 470nm.png', 'HS001/Run24/image sample 480nm.png', 'HS001/Run24/image sample 490nm.png', 'HS001/Run24/image sample 500nm.png', 'HS001/Run24/image sample 510nm.png', 'HS001/Run24/image sample 520nm.png', 'HS001/Run24/image sample 530nm.png', 'HS001/Run24/image sample 540nm.png', 'HS001/Run24/image sample 550nm.png', 'HS001/Run24/image sample 560nm.png', 'HS001/Run24/image sample 570nm.png', 'HS001/Run24/image sample 580nm.png', 'HS001/Run24/image sample 590nm.png', 'HS001/Run24/image sample 600nm.png', 'HS001/Run24/image sample 610nm.png', 'HS001/Run24/image sample 620nm.png', 'HS001/Run24/image sample 630nm.png', 'HS001/Run24/image sample 640nm.png', 'HS001/Run24/image sample 650nm.png', 'HS001/Run24/image sample 660nm.png', 'HS001/Run24/image sample 670nm.png', 'HS001/Run24/image sample 680nm.png', 'HS001/Run24/image sample 690nm.png', 'HS001/Run24/image sample 700nm.png', 'HS001/Run24/image sample 710nm.png', 'HS001/Run24/image sample 720nm.png']",v,0.0
HS001,orient,Run25,nan,nan,HS001/Run25,"['HS001/Run25/image sample 440nm.png', 'HS001/Run25/image sample 450nm.png', 'HS001/Run25/image sample 460nm.png', 'HS001/Run25/image sample 470nm.png', 'HS001/Run25/image sample 480nm.png', 'HS001/Run25/image sample 490nm.png', 'HS001/Run25/image sample 500nm.png', 'HS001/Run25/image sample 510nm.png', 'HS001/Run25/image sample 520nm.png', 'HS001/Run25/image sample 530nm.png', 'HS001/Run25/image sample 540nm.png', 'HS001/Run25/image sample 550nm.png', 'HS001/Run25/image sample 560nm.png', 'HS001/Run25/image sample 570nm.png', 'HS001/Run25/image sample 580nm.png', 'HS001/Run25/image sample 590nm.png', 'HS001/Run25/image sample 600nm.png', 'HS001/Run25/image sample 610nm.png', 'HS001/Run25/image sample 620nm.png', 'HS001/Run25/image sample 630nm.png', 'HS001/Run25/image sample 640nm.png', 'HS001/Run25/image sample 650nm.png', 'HS001/Run25/image sample 660nm.png', 'HS001/Run25/image sample 670nm.png', 'HS001/Run25/image sample 680nm.png', 'HS001/Run25/image sample 690nm.png', 'HS001/Run25/image sample 700nm.png', 'HS001/Run25/image sample 710nm.png', 'HS001/Run25/image sample 720nm.png']",None,nan
HS001,orient,Run26,nan,nan,HS001/Run26,"['HS001/Run26/image sample 440nm.png', 'HS001/Run26/image sample 450nm.png', 'HS001/Run26/image sample 460nm.png', 'HS001/Run26/image sample 470nm.png', 'HS001/Run26/image sample 480nm.png', 'HS001/Run26/image sample 490nm.png', 'HS001/Run26/image sample 500nm.png', 'HS001/Run26/image sample 510nm.png', 'HS001/Run26/image sample 520nm.png', 'HS001/Run26/image sample 530nm.png', 'HS001/Run26/image sample 540nm.png', 'HS001/Run26/image sample 550nm.png', 'HS001/Run26/image sample 560nm.png', 'HS001/Run26/image sample 570nm.png', 'HS001/Run26/image sample 580nm.png', 'HS001/Run26/image sample 590nm.png', 'HS001/Run26/image sample 600nm.png', 'HS001/Run26/image sample 610nm.png', 'HS001/Run26/image sample 620nm.png', 'HS001/Run26/image sample 630nm.png', 'HS001/Run26/image sample 640nm.png', 'HS001/Run26/image sample 650nm.png', 'HS001/Run26/image sample 660nm.png', 'HS001/Run26/image sample 670nm.png', 'HS001/Run26/image sample 680nm.png', 'HS001/Run26/image sample 690nm.png', 'HS001/Run26/image sample 700nm.png', 'HS001/Run26/image sample 710nm.png', 'HS001/Run26/image sample 720nm.png']",None,nan
HS001,dark,Run27,nan,nan,HS001/Run27,"['HS001/Run27/image sample 440nm.png', 'HS001/Run27/image sample 450nm.png', 'HS001/Run27/image sample 460nm.png', 'HS001/Run27/image sample 470nm.png', 'HS001/Run27/image sample 480nm.png', 'HS001/Run27/image sample 490nm.png', 'HS001/Run27/image sample 500nm.png', 'HS001/Run27/image sample 510nm.png', 'HS001/Run27/image sample 520nm.png', 'HS001/Run27/image sample 530nm.png', 'HS001/Run27/image sample 540nm.png', 'HS001/Run27/image sample 550nm.png', 'HS001/Run27/image sample 560nm.png', 'HS001/Run27/image sample 570nm.png', 'HS001/Run27/image sample 580nm.png', 'HS001/Run27/image sample 590nm.png', 'HS001/Run27/image sample 600nm.png', 'HS001/Run27/image sample 610nm.png', 'HS001/Run27/image sample 620nm.png', 'HS001/Run27/image sample 630nm.png', 'HS001/Run27/image sample 640nm.png', 'HS001/Run27/image sample 650nm.png', 'HS001/Run27/image sample 660nm.png', 'HS001/Run27/image sample 670nm.png', 'HS001/Run27/image sample 680nm.png', 'HS001/Run27/image sample 690nm.png', 'HS001/Run27/image sample 700nm.png', 'HS001/Run27/image sample 710nm.png', 'HS001/Run27/image sample 720nm.png']",None,nan
HS001,dark,Run28,nan,nan,HS001/Run28,"['HS001/Run28/image sample 440nm.png', 'HS001/Run28/image sample 450nm.png', 'HS001/Run28/image sample 460nm.png', 'HS001/Run28/image sample 470nm.png', 'HS001/Run28/image sample 480nm.png', 'HS001/Run28/image sample 490nm.png', 'HS001/Run28/image sample 500nm.png', 'HS001/Run28/image sample 510nm.png', 'HS001/Run28/image sample 520nm.png', 'HS001/Run28/image sample 530nm.png', 'HS001/Run28/image sample 540nm.png', 'HS001/Run28/image sample 550nm.png', 'HS001/Run28/image sample 560nm.png', 'HS001/Run28/image sample 570nm.png', 'HS001/Run28/image sample 580nm.png', 'HS001/Run28/image sample 590nm.png', 'HS001/Run28/image sample 600nm.png', 'HS001/Run28/image sample 610nm.png', 'HS001/Run28/image sample 620nm.png', 'HS001/Run28/image sample 630nm.png', 'HS001/Run28/image sample 640nm.png', 'HS001/Run28/image sample 650nm.png', 'HS001/Run28/image sample 660nm.png', 'HS001/Run28/image sample 670nm.png', 'HS001/Run28/image sample 680nm.png', 'HS001/Run28/image sample 690nm.png', 'HS001/Run28/image sample 700nm.png', 'HS001/Run28/image sample 710nm.png', 'HS001/Run28/image sample 720nm.png']",None,nan
HS002,Run 01-02,Run01,HS002/Labelling data/Definitive segmentation/HS002 - capillaries excluded/Run 01-02/Patient_4_2021-04-20_12-37-12_I.JPG,HS002/Labelling data/Definitive segmentation/HS002 - capillaries excluded/Run 01-02/Patient_4_2021-04-20_12-37-12_I.json,HS002/Run01,"['HS002/Run01/image sample 440nm.png', 'HS002/Run01/image sample 450nm.png', 'HS002/Run01/image sample 460nm.png', 'HS002/Run01/image sample 470nm.png', 'HS002/Run01/image sample 480nm.png', 'HS002/Run01/image sample 490nm.png', 'HS002/Run01/image sample 500nm.png', 'HS002/Run01/image sample 510nm.png', 'HS002/Run01/image sample 520nm.png', 'HS002/Run01/image sample 530nm.png', 'HS002/Run01/image sample 540nm.png', 'HS002/Run01/image sample 550nm.png', 'HS002/Run01/image sample 560nm.png', 'HS002/Run01/image sample 570nm.png', 'HS002/Run01/image sample 580nm.png', 'HS002/Run01/image sample 590nm.png', 'HS002/Run01/image sample 600nm.png', 'HS002/Run01/image sample 610nm.png', 'HS002/Run01/image sample 620nm.png', 'HS002/Run01/image sample 630nm.png', 'HS002/Run01/image sample 640nm.png', 'HS002/Run01/image sample 650nm.png', 'HS002/Run01/image sample 660nm.png', 'HS002/Run01/image sample 670nm.png', 'HS002/Run01/image sample 680nm.png', 'HS002/Run01/image sample 690nm.png', 'HS002/Run01/image sample 700nm.png', 'HS002/Run01/image sample 710nm.png', 'HS002/Run01/image sample 720nm.png']",v,90.0
HS002,Run 01-02,Run02,HS002/Labelling data/Definitive segmentation/HS002 - capillaries excluded/Run 01-02/Patient_4_2021-04-20_12-37-12_I.JPG,HS002/Labelling data/Definitive segmentation/HS002 - capillaries excluded/Run 01-02/Patient_4_2021-04-20_12-37-12_I.json,HS002/Run02,"['HS002/Run02/image sample 440nm.png', 'HS002/Run02/image sample 450nm.png', 'HS002/Run02/image sample 460nm.png', 'HS002/Run02/image sample 470nm.png', 'HS002/Run02/image sample 480nm.png', 'HS002/Run02/image sample 490nm.png', 'HS002/Run02/image sample 500nm.png', 'HS002/Run02/image sample 510nm.png', 'HS002/Run02/image sample 520nm.png', 'HS002/Run02/image sample 530nm.png', 'HS002/Run02/image sample 540nm.png', 'HS002/Run02/image sample 550nm.png', 'HS002/Run02/image sample 560nm.png', 'HS002/Run02/image sample 570nm.png', 'HS002/Run02/image sample 580nm.png', 'HS002/Run02/image sample 590nm.png', 'HS002/Run02/image sample 600nm.png', 'HS002/Run02/image sample 610nm.png', 'HS002/Run02/image sample 620nm.png', 'HS002/Run02/image sample 630nm.png', 'HS002/Run02/image sample 640nm.png', 'HS002/Run02/image sample 650nm.png', 'HS002/Run02/image sample 660nm.png', 'HS002/Run02/image sample 670nm.png', 'HS002/Run02/image sample 680nm.png', 'HS002/Run02/image sample 690nm.png', 'HS002/Run02/image sample 700nm.png', 'HS002/Run02/image sample 710nm.png', 'HS002/Run02/image sample 720nm.png']",v,90.0
HS002,Run 03-04,Run03,HS002/Labelling data/Definitive segmentation/HS002 - capillaries excluded/Run 03-04/Patient_4_2021-04-20_12-37-16_I.JPG,HS002/Labelling data/Definitive segmentation/HS002 - capillaries excluded/Run 03-04/Patient_4_2021-04-20_12-37-16_I.json,HS002/Run03,"['HS002/Run03/image sample 440nm.png', 'HS002/Run03/image sample 450nm.png', 'HS002/Run03/image sample 460nm.png', 'HS002/Run03/image sample 470nm.png', 'HS002/Run03/image sample 480nm.png', 'HS002/Run03/image sample 490nm.png', 'HS002/Run03/image sample 500nm.png', 'HS002/Run03/image sample 510nm.png', 'HS002/Run03/image sample 520nm.png', 'HS002/Run03/image sample 530nm.png', 'HS002/Run03/image sample 540nm.png', 'HS002/Run03/image sample 550nm.png', 'HS002/Run03/image sample 560nm.png', 'HS002/Run03/image sample 570nm.png', 'HS002/Run03/image sample 580nm.png', 'HS002/Run03/image sample 590nm.png', 'HS002/Run03/image sample 600nm.png', 'HS002/Run03/image sample 610nm.png', 'HS002/Run03/image sample 620nm.png', 'HS002/Run03/image sample 630nm.png', 'HS002/Run03/image sample 640nm.png', 'HS002/Run03/image sample 650nm.png', 'HS002/Run03/image sample 660nm.png', 'HS002/Run03/image sample 670nm.png', 'HS002/Run03/image sample 680nm.png', 'HS002/Run03/image sample 690nm.png', 'HS002/Run03/image sample 700nm.png', 'HS002/Run03/image sample 710nm.png', 'HS002/Run03/image sample 720nm.png']",v,90.0
